Time [s];Position [°];Current [A];Voltage [V];;;;;;
4,87;216,123;0,000;-2,568;;;;;;
4,871;216,123;0,000;-2,568;;;;;;
4,872;216,475;0,000;-2,612;;;;;;
4,873;216,475;0,000;-2,612;;;;;;
4,874;216,914;0,000;-2,536;;;;;;
4,875;216,914;0,000;-2,536;;;;;;
4,876;217,178;0,000;-2,560;;;;;;
4,877;217,178;0,000;-2,560;;;;;;
4,878;217,529;0,000;-2,432;;;;;;
4,879;217,529;0,000;-2,432;;;;;;
4,88;217,969;0,000;-2,508;;;;;;
4,881;217,969;0,000;-2,508;;;;;;
4,882;218,320;0,000;-2,504;;;;;;
4,883;218,320;0,000;-2,504;;;;;;
4,884;218,672;0,000;-2,380;;;;;;
4,885;218,672;0,000;-2,380;;;;;;
4,886;219,023;0,000;-2,464;;;;;;
4,887;219,023;0,000;-2,464;;;;;;
4,888;219,375;0,000;-2,404;;;;;;
4,889;219,375;0,000;-2,404;;;;;;
4,89;219,727;0,000;-2,424;;;;;;
4,891;219,727;0,000;-2,424;;;;;;
4,892;220,078;0,000;-2,328;;;;;;
4,893;220,078;0,000;-2,328;;;;;;
4,894;220,430;0,000;-2,376;;;;;;
4,895;220,430;0,000;-2,376;;;;;;
4,896;220,781;0,000;-2,256;;;;;;
4,897;220,781;0,000;-2,256;;;;;;
4,898;221,221;0,000;-2,348;;;;;;
4,899;221,221;0,000;-2,348;;;;;;
4,9;221,572;0,000;-2,292;;;;;;
4,901;221,572;0,000;-2,292;;;;;;
4,902;221,924;0,000;-2,328;;;;;;
4,903;221,924;0,000;-2,328;;;;;;
4,904;222,275;0,000;-2,248;;;;;;
4,905;222,275;0,000;-2,248;;;;;;
4,906;222,627;0,000;-2,232;;;;;;
4,907;222,627;0,000;-2,232;;;;;;
4,908;222,979;0,000;-2,260;;;;;;
4,909;222,979;0,000;-2,260;;;;;;
4,91;223,330;0,000;-2,256;;;;;;
4,911;223,330;0,000;-2,256;;;;;;
4,912;223,682;0,000;-2,228;;;;;;
4,913;223,682;0,000;-2,228;;;;;;
4,914;224,121;0,000;-2,140;;;;;;
4,915;224,121;0,000;-2,140;;;;;;
4,916;224,473;0,000;-2,220;;;;;;
4,917;224,473;0,000;-2,220;;;;;;
4,918;224,824;0,000;-2,184;;;;;;
4,919;224,824;0,000;-2,184;;;;;;
4,92;225,264;0,000;-2,108;;;;;;
4,921;225,264;0,000;-2,108;;;;;;
4,922;225,527;0,000;-2,164;;;;;;
4,923;225,527;0,000;-2,164;;;;;;
4,924;225,791;0,000;-2,136;;;;;;
4,925;225,791;0,000;-2,136;;;;;;
4,926;226,055;0,000;-2,132;;;;;;
4,927;226,055;0,000;-2,132;;;;;;
4,928;226,406;0,000;-2,104;;;;;;
4,929;226,406;0,000;-2,104;;;;;;
4,93;226,670;0,000;-2,032;;;;;;
4,931;226,670;0,000;-2,032;;;;;;
4,932;226,934;0,000;-2,076;;;;;;
4,933;226,934;0,000;-2,076;;;;;;
4,934;227,197;0,000;-2,040;;;;;;
4,935;227,197;0,000;-2,040;;;;;;
4,936;227,549;0,000;-1,928;;;;;;
4,937;227,549;0,000;-1,928;;;;;;
4,938;227,813;0,000;-2,024;;;;;;
4,939;227,813;0,000;-2,024;;;;;;
4,94;228,164;0,000;-1,904;;;;;;
4,941;228,164;0,000;-1,904;;;;;;
4,942;228,428;0,000;-1,976;;;;;;
4,943;228,428;0,000;-1,976;;;;;;
4,944;228,691;0,000;-1,976;;;;;;
4,945;228,691;0,000;-1,976;;;;;;
4,946;228,955;0,000;-1,924;;;;;;
4,947;228,955;0,000;-1,924;;;;;;
4,948;229,219;0,000;-1,904;;;;;;
4,949;229,219;0,000;-1,904;;;;;;
4,95;229,570;0,000;-1,864;;;;;;
4,951;229,570;0,000;-1,864;;;;;;
4,952;229,834;0,000;-1,924;;;;;;
4,953;229,834;0,000;-1,924;;;;;;
4,954;230,186;0,000;-1,812;;;;;;
4,955;230,186;0,000;-1,812;;;;;;
4,956;230,449;0,000;-1,864;;;;;;
4,957;230,449;0,000;-1,864;;;;;;
4,958;230,713;0,000;-1,892;;;;;;
4,959;230,713;0,000;-1,892;;;;;;
4,96;231,064;0,000;-1,856;;;;;;
4,961;231,064;0,000;-1,856;;;;;;
4,962;231,416;0,000;-1,836;;;;;;
4,963;231,416;0,000;-1,836;;;;;;
4,964;231,680;0,000;-1,756;;;;;;
4,965;231,680;0,000;-1,756;;;;;;
4,966;231,943;0,000;-1,768;;;;;;
4,967;231,943;0,000;-1,768;;;;;;
4,968;232,207;0,000;-1,812;;;;;;
4,969;232,207;0,000;-1,812;;;;;;
4,97;232,471;0,000;-1,788;;;;;;
4,971;232,471;0,000;-1,788;;;;;;
4,972;232,734;0,000;-1,688;;;;;;
4,973;232,734;0,000;-1,688;;;;;;
4,974;232,998;0,000;-1,712;;;;;;
4,975;232,998;0,000;-1,712;;;;;;
4,976;233,262;0,000;-1,748;;;;;;
4,977;233,262;0,000;-1,748;;;;;;
4,978;233,525;0,000;-1,752;;;;;;
4,979;233,525;0,000;-1,752;;;;;;
4,98;233,701;0,000;-1,720;;;;;;
4,981;233,701;0,000;-1,720;;;;;;
4,982;233,877;0,000;-1,692;;;;;;
4,983;233,877;0,000;-1,692;;;;;;
4,984;234,141;0,000;-1,612;;;;;;
4,985;234,141;0,000;-1,612;;;;;;
4,986;234,316;0,000;-1,652;;;;;;
4,987;234,316;0,000;-1,652;;;;;;
4,988;234,580;0,000;-1,652;;;;;;
4,989;234,580;0,000;-1,652;;;;;;
4,99;234,756;0,000;-1,648;;;;;;
4,991;234,756;0,000;-1,648;;;;;;
4,992;235,020;0,000;-1,624;;;;;;
4,993;235,020;0,000;-1,624;;;;;;
4,994;235,195;0,000;-1,600;;;;;;
4,995;235,195;0,000;-1,600;;;;;;
4,996;235,459;0,000;-1,584;;;;;;
4,997;235,459;0,000;-1,584;;;;;;
4,998;235,635;0,000;-1,568;;;;;;
4,999;235,635;0,000;-1,568;;;;;;
5;235,811;0,000;-1,484;;;;;;
5,001;235,811;0,000;-1,484;;;;;;
5,002;236,074;0,000;-1,496;;;;;;
5,003;236,074;0,000;-1,496;;;;;;
5,004;236,338;0,000;-1,440;;;;;;
5,005;236,338;0,000;-1,440;;;;;;
5,006;236,514;0,000;-1,480;;;;;;
5,007;236,514;0,000;-1,480;;;;;;
5,008;236,777;0,000;-1,416;;;;;;
5,009;236,777;0,000;-1,416;;;;;;
5,01;236,953;0,000;-1,448;;;;;;
5,011;236,953;0,000;-1,448;;;;;;
5,012;237,217;0,000;-1,428;;;;;;
5,013;237,217;0,000;-1,428;;;;;;
5,014;237,393;0,000;-1,464;;;;;;
5,015;237,393;0,000;-1,464;;;;;;
5,016;237,656;0,000;-1,456;;;;;;
5,017;237,656;0,000;-1,456;;;;;;
5,018;237,832;0,000;-1,444;;;;;;
5,019;237,832;0,000;-1,444;;;;;;
5,02;238,096;0,000;-1,416;;;;;;
5,021;238,096;0,000;-1,416;;;;;;
5,022;238,271;0,000;-1,368;;;;;;
5,023;238,271;0,000;-1,368;;;;;;
5,024;238,535;0,000;-1,344;;;;;;
5,025;238,535;0,000;-1,344;;;;;;
5,026;238,711;0,000;-1,324;;;;;;
5,027;238,711;0,000;-1,324;;;;;;
5,028;238,975;0,000;-1,356;;;;;;
5,029;238,975;0,000;-1,356;;;;;;
5,03;239,150;0,000;-1,372;;;;;;
5,031;239,150;0,000;-1,372;;;;;;
5,032;239,326;0,000;-1,352;;;;;;
5,033;239,326;0,000;-1,352;;;;;;
5,034;239,590;0,000;-1,308;;;;;;
5,035;239,590;0,000;-1,308;;;;;;
5,036;239,766;0,000;-1,280;;;;;;
5,037;239,766;0,000;-1,280;;;;;;
5,038;240,029;0,000;-1,300;;;;;;
5,039;240,029;0,000;-1,300;;;;;;
5,04;240,205;0,000;-1,284;;;;;;
5,041;240,205;0,000;-1,284;;;;;;
5,042;240,381;0,000;-1,292;;;;;;
5,043;240,381;0,000;-1,292;;;;;;
5,044;240,557;0,000;-1,272;;;;;;
5,045;240,557;0,000;-1,272;;;;;;
5,046;240,732;0,000;-1,256;;;;;;
5,047;240,732;0,000;-1,256;;;;;;
5,048;240,908;0,000;-1,276;;;;;;
5,049;240,908;0,000;-1,276;;;;;;
5,05;241,172;0,000;-1,268;;;;;;
5,051;241,172;0,000;-1,268;;;;;;
5,052;241,348;0,000;-1,268;;;;;;
5,053;241,348;0,000;-1,268;;;;;;
5,054;241,523;0,000;-1,248;;;;;;
5,055;241,523;0,000;-1,248;;;;;;
5,056;241,699;0,000;-1,228;;;;;;
5,057;241,699;0,000;-1,228;;;;;;
5,058;241,787;0,000;-1,244;;;;;;
5,059;241,787;0,000;-1,244;;;;;;
5,06;241,963;0,000;-1,236;;;;;;
5,061;241,963;0,000;-1,236;;;;;;
5,062;242,139;0,000;-1,208;;;;;;
5,063;242,139;0,000;-1,208;;;;;;
5,064;242,314;0,000;-1,228;;;;;;
5,065;242,314;0,000;-1,228;;;;;;
5,066;242,402;0,000;-1,220;;;;;;
5,067;242,402;0,000;-1,220;;;;;;
5,068;242,578;0,000;-1,216;;;;;;
5,069;242,578;0,000;-1,216;;;;;;
5,07;242,754;0,000;-1,188;;;;;;
5,071;242,754;0,000;-1,188;;;;;;
5,072;242,842;0,000;-1,184;;;;;;
5,073;242,842;0,000;-1,184;;;;;;
5,074;243,018;0,000;-1,168;;;;;;
5,075;243,018;0,000;-1,168;;;;;;
5,076;243,105;0,000;-1,180;;;;;;
5,077;243,105;0,000;-1,180;;;;;;
5,078;243,281;0,000;-1,180;;;;;;
5,079;243,281;0,000;-1,180;;;;;;
5,08;243,457;0,000;-1,172;;;;;;
5,081;243,457;0,000;-1,172;;;;;;
5,082;243,545;0,000;-1,168;;;;;;
5,083;243,545;0,000;-1,168;;;;;;
5,084;243,721;0,000;-1,164;;;;;;
5,085;243,721;0,000;-1,164;;;;;;
5,086;243,896;0,000;-1,160;;;;;;
5,087;243,896;0,000;-1,160;;;;;;
5,088;243,984;0,000;-1,156;;;;;;
5,089;243,984;0,000;-1,156;;;;;;
5,09;244,160;0,000;-1,160;;;;;;
5,091;244,160;0,000;-1,160;;;;;;
5,092;244,336;0,000;-1,144;;;;;;
5,093;244,336;0,000;-1,144;;;;;;
5,094;244,424;0,000;-1,156;;;;;;
5,095;244,424;0,000;-1,156;;;;;;
5,096;244,600;0,000;-1,152;;;;;;
5,097;244,600;0,000;-1,152;;;;;;
5,098;244,688;0,000;-1,140;;;;;;
5,099;244,688;0,000;-1,140;;;;;;
5,1;244,863;0,000;-1,148;;;;;;
5,101;244,863;0,000;-1,148;;;;;;
5,102;244,951;0,000;-1,140;;;;;;
5,103;244,951;0,000;-1,140;;;;;;
5,104;245,127;0,000;-1,140;;;;;;
5,105;245,127;0,000;-1,140;;;;;;
5,106;245,215;0,000;-1,136;;;;;;
5,107;245,215;0,000;-1,136;;;;;;
5,108;245,391;0,000;-1,136;;;;;;
5,109;245,391;0,000;-1,136;;;;;;
5,11;245,566;0,000;-1,136;;;;;;
5,111;245,566;0,000;-1,136;;;;;;
5,112;245,654;0,000;-1,104;;;;;;
5,113;245,654;0,000;-1,104;;;;;;
5,114;245,830;0,000;-1,124;;;;;;
5,115;245,830;0,000;-1,124;;;;;;
5,116;245,918;0,000;-1,096;;;;;;
5,117;245,918;0,000;-1,096;;;;;;
5,118;246,006;0,000;-1,104;;;;;;
5,119;246,006;0,000;-1,104;;;;;;
5,12;246,182;0,000;-1,052;;;;;;
5,121;246,182;0,000;-1,052;;;;;;
5,122;246,270;0,000;-1,080;;;;;;
5,123;246,270;0,000;-1,080;;;;;;
5,124;246,445;0,000;-1,068;;;;;;
5,125;246,445;0,000;-1,068;;;;;;
5,126;246,533;0,000;-1,024;;;;;;
5,127;246,533;0,000;-1,024;;;;;;
5,128;246,709;0,000;-1,004;;;;;;
5,129;246,709;0,000;-1,004;;;;;;
5,13;246,797;0,000;-1,036;;;;;;
5,131;246,797;0,000;-1,036;;;;;;
5,132;246,885;0,000;-1,020;;;;;;
5,133;246,885;0,000;-1,020;;;;;;
5,134;247,061;0,000;-1,004;;;;;;
5,135;247,061;0,000;-1,004;;;;;;
5,136;247,148;0,000;-1,000;;;;;;
5,137;247,148;0,000;-1,000;;;;;;
5,138;247,236;0,000;-0,984;;;;;;
5,139;247,236;0,000;-0,984;;;;;;
5,14;247,324;0,000;-0,988;;;;;;
5,141;247,324;0,000;-0,988;;;;;;
5,142;247,412;0,000;-0,976;;;;;;
5,143;247,412;0,000;-0,976;;;;;;
5,144;247,588;0,000;-0,908;;;;;;
5,145;247,588;0,000;-0,908;;;;;;
5,146;247,676;0,000;-0,952;;;;;;
5,147;247,676;0,000;-0,952;;;;;;
5,148;247,764;0,000;-0,900;;;;;;
5,149;247,764;0,000;-0,900;;;;;;
5,15;247,852;0,000;-0,932;;;;;;
5,151;247,852;0,000;-0,932;;;;;;
5,152;247,939;0,000;-0,860;;;;;;
5,153;247,939;0,000;-0,860;;;;;;
5,154;248,115;0,000;-0,904;;;;;;
5,155;248,115;0,000;-0,904;;;;;;
5,156;248,203;0,000;-0,888;;;;;;
5,157;248,203;0,000;-0,888;;;;;;
5,158;248,291;0,000;-0,888;;;;;;
5,159;248,291;0,000;-0,888;;;;;;
5,16;248,379;0,000;-0,860;;;;;;
5,161;248,379;0,000;-0,860;;;;;;
5,162;248,467;0,000;-0,836;;;;;;
5,163;248,467;0,000;-0,836;;;;;;
5,164;248,555;0,000;-0,856;;;;;;
5,165;248,555;0,000;-0,856;;;;;;
5,166;248,643;0,000;-0,796;;;;;;
5,167;248,643;0,000;-0,796;;;;;;
5,168;248,730;0,000;-0,824;;;;;;
5,169;248,730;0,000;-0,824;;;;;;
5,17;248,906;0,000;-0,808;;;;;;
5,171;248,906;0,000;-0,808;;;;;;
5,172;248,994;0,000;-0,784;;;;;;
5,173;248,994;0,000;-0,784;;;;;;
5,174;248,994;0,000;-0,788;;;;;;
5,175;248,994;0,000;-0,788;;;;;;
5,176;249,082;0,000;-0,772;;;;;;
5,177;249,082;0,000;-0,772;;;;;;
5,178;249,170;0,000;-0,764;;;;;;
5,179;249,170;0,000;-0,764;;;;;;
5,18;249,258;0,000;-0,740;;;;;;
5,181;249,258;0,000;-0,740;;;;;;
5,182;249,346;0,000;-0,708;;;;;;
5,183;249,346;0,000;-0,708;;;;;;
5,184;249,346;0,000;-0,728;;;;;;
5,185;249,346;0,000;-0,728;;;;;;
5,186;249,434;0,000;-0,704;;;;;;
5,187;249,434;0,000;-0,704;;;;;;
5,188;249,521;0,000;-0,660;;;;;;
5,189;249,521;0,000;-0,660;;;;;;
5,19;249,609;0,000;-0,676;;;;;;
5,191;249,609;0,000;-0,676;;;;;;
5,192;249,609;0,000;-0,652;;;;;;
5,193;249,609;0,000;-0,652;;;;;;
5,194;249,697;0,000;-0,624;;;;;;
5,195;249,697;0,000;-0,624;;;;;;
5,196;249,785;0,000;-0,632;;;;;;
5,197;249,785;0,000;-0,632;;;;;;
5,198;249,873;0,000;-0,628;;;;;;
5,199;249,873;0,000;-0,628;;;;;;
5,2;249,873;0,000;-0,604;;;;;;
5,201;249,873;0,000;-0,604;;;;;;
5,202;249,961;0,000;-0,592;;;;;;
5,203;249,961;0,000;-0,592;;;;;;
5,204;250,049;0,000;-0,580;;;;;;
5,205;250,049;0,000;-0,580;;;;;;
5,206;250,137;0,000;-0,552;;;;;;
5,207;250,137;0,000;-0,552;;;;;;
5,208;250,137;0,000;-0,540;;;;;;
5,209;250,137;0,000;-0,540;;;;;;
5,21;250,225;0,000;-0,536;;;;;;
5,211;250,225;0,000;-0,536;;;;;;
5,212;250,313;0,000;-0,528;;;;;;
5,213;250,313;0,000;-0,528;;;;;;
5,214;250,313;0,000;-0,508;;;;;;
5,215;250,313;0,000;-0,508;;;;;;
5,216;250,313;0,000;-0,480;;;;;;
5,217;250,313;0,000;-0,480;;;;;;
5,218;250,400;0,000;-0,476;;;;;;
5,219;250,400;0,000;-0,476;;;;;;
5,22;250,400;0,000;-0,468;;;;;;
5,221;250,400;0,000;-0,468;;;;;;
5,222;250,488;0,000;-0,448;;;;;;
5,223;250,488;0,000;-0,448;;;;;;
5,224;250,488;0,000;-0,416;;;;;;
5,225;250,488;0,000;-0,416;;;;;;
5,226;250,576;0,000;-0,432;;;;;;
5,227;250,576;0,000;-0,432;;;;;;
5,228;250,664;0,000;-0,420;;;;;;
5,229;250,664;0,000;-0,420;;;;;;
5,23;250,664;0,000;-0,412;;;;;;
5,231;250,664;0,000;-0,412;;;;;;
5,232;250,664;0,000;-0,392;;;;;;
5,233;250,664;0,000;-0,392;;;;;;
5,234;250,752;0,000;-0,356;;;;;;
5,235;250,752;0,000;-0,356;;;;;;
5,236;250,752;0,000;-0,364;;;;;;
5,237;250,752;0,000;-0,364;;;;;;
5,238;250,840;0,000;-0,364;;;;;;
5,239;250,840;0,000;-0,364;;;;;;
5,24;250,840;0,000;-0,356;;;;;;
5,241;250,840;0,000;-0,356;;;;;;
5,242;250,928;0,000;-0,336;;;;;;
5,243;250,928;0,000;-0,336;;;;;;
5,244;250,928;0,000;-0,316;;;;;;
5,245;250,928;0,000;-0,316;;;;;;
5,246;251,016;0,000;-0,284;;;;;;
5,247;251,016;0,000;-0,284;;;;;;
5,248;251,016;0,000;-0,284;;;;;;
5,249;251,016;0,000;-0,284;;;;;;
5,25;251,016;0,000;-0,284;;;;;;
5,251;251,016;0,000;-0,284;;;;;;
5,252;251,104;0,000;-0,284;;;;;;
5,253;251,104;0,000;-0,284;;;;;;
5,254;251,104;0,000;-0,280;;;;;;
5,255;251,104;0,000;-0,280;;;;;;
5,256;251,104;0,000;-0,264;;;;;;
5,257;251,104;0,000;-0,264;;;;;;
5,258;251,191;0,000;-0,244;;;;;;
5,259;251,191;0,000;-0,244;;;;;;
5,26;251,191;0,000;-0,200;;;;;;
5,261;251,191;0,000;-0,200;;;;;;
5,262;251,191;0,000;-0,204;;;;;;
5,263;251,191;0,000;-0,204;;;;;;
5,264;251,191;0,000;-0,200;;;;;;
5,265;251,191;0,000;-0,204;;;;;;
5,266;251,279;0,000;-0,204;;;;;;
5,267;251,279;0,000;-0,204;;;;;;
5,268;251,279;0,000;-0,196;;;;;;
5,269;251,279;0,000;-0,196;;;;;;
5,27;251,279;0,000;-0,204;;;;;;
5,271;251,279;0,000;-0,204;;;;;;
5,272;251,279;0,000;-0,200;;;;;;
5,273;251,279;0,000;-0,200;;;;;;
5,274;251,279;0,000;-0,184;;;;;;
5,275;251,279;0,000;-0,184;;;;;;
5,276;251,279;0,000;-0,172;;;;;;
5,277;251,279;0,000;-0,172;;;;;;
5,278;251,367;0,000;-0,156;;;;;;
5,279;251,367;0,000;-0,140;;;;;;
5,28;251,367;0,000;-0,140;;;;;;
5,281;251,367;0,000;-0,104;;;;;;
5,282;251,367;0,000;-0,104;;;;;;
5,283;251,367;0,000;-0,104;;;;;;
5,284;251,367;0,000;-0,072;;;;;;
5,285;251,367;0,000;-0,072;;;;;;
5,286;251,367;0,000;-0,056;;;;;;
5,287;251,367;0,000;-0,056;;;;;;
5,288;251,367;0,000;-0,032;;;;;;
5,289;251,367;0,000;-0,032;;;;;;
5,29;251,367;0,000;-0,024;;;;;;
5,291;251,367;0,000;-0,024;;;;;;
5,292;251,367;0,000;-0,008;;;;;;
5,293;251,367;0,000;-0,008;;;;;;
5,294;251,455;0,000;0,004;;;;;;
5,295;251,455;0,000;0,004;;;;;;
5,296;251,455;0,000;0,008;;;;;;
5,297;251,455;0,000;0,012;;;;;;
5,298;251,455;0,000;0,012;;;;;;
5,299;251,455;0,000;0,012;;;;;;
5,3;251,455;0,000;0,012;;;;;;
5,301;251,455;0,000;0,020;;;;;;
5,302;251,455;0,000;0,020;;;;;;
5,303;251,455;0,000;0,028;;;;;;
5,304;251,455;0,000;0,028;;;;;;
5,305;251,455;0,000;0,032;;;;;;
5,306;251,455;0,000;0,032;;;;;;
5,307;251,455;0,000;0,040;;;;;;
5,308;251,455;0,000;0,040;;;;;;
5,309;251,455;0,000;0,040;;;;;;
5,31;251,455;0,000;0,040;;;;;;
5,311;251,455;0,000;0,056;;;;;;
5,312;251,455;0,000;0,056;;;;;;
5,313;251,455;0,000;0,068;;;;;;
5,314;251,455;0,000;0,068;;;;;;
5,315;251,455;0,000;0,084;;;;;;
5,316;251,455;0,000;0,084;;;;;;
5,317;251,455;0,000;0,100;;;;;;
5,318;251,455;0,000;0,100;;;;;;
5,319;251,455;0,000;0,104;;;;;;
5,32;251,455;0,000;0,104;;;;;;
5,321;251,455;0,000;0,108;;;;;;
5,322;251,455;0,000;0,108;;;;;;
5,323;251,455;0,000;0,108;;;;;;
5,324;251,455;0,000;0,108;;;;;;
5,325;251,455;0,000;0,096;;;;;;
5,326;251,455;0,000;0,096;;;;;;
5,327;251,455;0,000;0,092;;;;;;
5,328;251,455;0,000;0,092;;;;;;
5,329;251,455;0,000;0,084;;;;;;
5,33;251,367;0,000;0,084;;;;;;
5,331;251,367;0,000;0,072;;;;;;
5,332;251,367;0,000;0,072;;;;;;
5,333;251,367;0,000;0,064;;;;;;
5,334;251,367;0,000;0,064;;;;;;
5,335;251,367;0,000;0,044;;;;;;
5,336;251,367;0,000;0,044;;;;;;
5,337;251,367;0,000;0,036;;;;;;
5,338;251,367;0,000;0,036;;;;;;
5,339;251,367;0,000;0,020;;;;;;
5,34;251,367;0,000;0,020;;;;;;
5,341;251,367;0,000;0,004;;;;;;
5,342;251,367;0,000;0,004;;;;;;
5,343;251,367;0,000;-0,008;;;;;;
5,344;251,367;0,000;-0,008;;;;;;
5,345;251,367;0,000;-0,024;;;;;;
5,346;251,455;0,000;-0,024;;;;;;
5,347;251,455;0,000;-0,028;;;;;;
5,348;251,455;0,000;-0,028;;;;;;
5,349;251,455;0,000;-0,032;;;;;;
5,35;251,455;0,000;-0,032;;;;;;
5,351;251,455;0,000;-0,032;;;;;;
5,352;251,455;0,000;-0,032;;;;;;
5,353;251,455;0,000;-0,040;;;;;;
5,354;251,455;0,000;-0,040;;;;;;
5,355;251,455;0,000;-0,044;;;;;;
5,356;251,455;0,000;-0,044;;;;;;
5,357;251,455;0,000;-0,040;;;;;;
5,358;251,455;0,000;-0,040;;;;;;
5,359;251,455;0,000;-0,040;;;;;;
5,36;251,455;0,000;-0,040;;;;;;
5,361;251,455;0,000;-0,032;;;;;;
5,362;251,455;0,000;-0,032;;;;;;
5,363;251,455;0,000;-0,032;;;;;;
5,364;251,455;0,000;-0,032;;;;;;
5,365;251,455;0,000;-0,028;;;;;;
5,366;251,455;0,000;-0,028;;;;;;
5,367;251,455;0,000;-0,016;;;;;;
5,368;251,455;0,000;-0,016;;;;;;
5,369;251,455;0,000;-0,024;;;;;;
5,37;251,455;0,000;-0,024;;;;;;
5,371;251,455;0,000;-0,016;;;;;;
5,372;251,455;0,000;-0,016;;;;;;
5,373;251,455;0,000;-0,012;;;;;;
5,374;251,455;0,000;-0,012;;;;;;
5,375;251,455;0,000;-0,012;;;;;;
5,376;251,455;0,000;-0,012;;;;;;
5,377;251,455;0,000;-0,012;;;;;;
5,378;251,455;0,000;-0,012;;;;;;
5,379;251,455;0,000;-0,004;;;;;;
5,38;251,455;0,000;-0,004;;;;;;
5,381;251,455;0,000;0,000;;;;;;
5,382;251,455;0,000;0,000;;;;;;
5,383;251,455;0,000;0,000;;;;;;
5,384;251,367;0,000;0,000;;;;;;
5,385;251,367;0,000;-0,004;;;;;;
5,386;251,367;0,000;-0,004;;;;;;
5,387;251,367;0,000;-0,004;;;;;;
5,388;251,367;0,000;-0,004;;;;;;
5,389;251,367;0,000;0,000;;;;;;
5,39;251,367;0,000;0,000;;;;;;
5,391;251,367;0,000;0,000;;;;;;
5,392;251,367;0,000;0,000;;;;;;
5,393;251,367;0,000;0,000;;;;;;
5,394;251,367;0,000;0,000;;;;;;
5,395;251,367;0,000;0,004;;;;;;
5,396;251,455;0,000;0,004;;;;;;
5,397;251,455;0,000;0,000;;;;;;
5,398;251,455;0,000;0,000;;;;;;
5,399;251,455;0,000;0,000;;;;;;
5,4;251,455;0,000;0,000;;;;;;
5,401;251,455;0,000;0,004;;;;;;
5,402;251,455;0,000;0,004;;;;;;
5,403;251,455;0,000;0,004;;;;;;
5,404;251,455;0,000;0,004;;;;;;
5,405;251,455;0,000;0,000;;;;;;
5,406;251,455;0,000;0,000;;;;;;
5,407;251,455;0,000;0,000;;;;;;
5,408;251,455;0,000;0,000;;;;;;
5,409;251,455;0,000;0,000;;;;;;
5,41;251,455;0,000;0,000;;;;;;
5,411;251,455;0,000;0,000;;;;;;
5,412;251,455;0,000;0,000;;;;;;
5,413;251,455;0,000;0,004;;;;;;
5,414;251,455;0,000;0,004;;;;;;
5,415;251,455;0,000;0,000;;;;;;
5,416;251,455;0,000;0,000;;;;;;
5,417;251,455;0,000;0,000;;;;;;
5,418;251,455;0,000;0,000;;;;;;
5,419;251,455;0,000;-0,004;;;;;;
5,42;251,455;0,000;-0,004;;;;;;
5,421;251,455;0,000;0,000;;;;;;
5,422;251,455;0,000;0,000;;;;;;
5,423;251,455;0,000;0,004;;;;;;
5,424;251,455;0,000;0,004;;;;;;
5,425;251,455;0,000;0,004;;;;;;
5,426;251,455;0,000;0,004;;;;;;
5,427;251,455;0,000;0,000;;;;;;
5,428;251,455;0,000;0,000;;;;;;
5,429;251,455;0,000;0,000;;;;;;
5,43;251,455;0,000;0,000;;;;;;
5,431;251,455;0,000;0,000;;;;;;
5,432;251,455;0,000;0,000;;;;;;
5,433;251,455;0,000;-0,004;;;;;;
5,434;251,455;0,000;-0,004;;;;;;
5,435;251,367;0,000;0,004;;;;;;
5,436;251,367;0,000;0,004;;;;;;
5,437;251,367;0,000;0,004;;;;;;
5,438;251,367;0,000;0,004;;;;;;
5,439;251,367;0,000;0,008;;;;;;
5,44;251,367;0,000;0,008;;;;;;
5,441;251,367;0,000;0,004;;;;;;
5,442;251,367;0,000;0,004;;;;;;
5,443;251,367;0,000;0,000;;;;;;
5,444;251,367;0,000;0,000;;;;;;
5,445;251,367;0,000;0,000;;;;;;
5,446;251,367;0,000;0,000;;;;;;
5,447;251,367;0,000;0,000;;;;;;
5,448;251,367;0,000;0,000;;;;;;
5,449;251,455;0,000;0,000;;;;;;
5,45;251,455;0,000;0,000;;;;;;
5,451;251,455;0,000;0,000;;;;;;
5,452;251,455;0,000;0,000;;;;;;
5,453;251,455;0,000;0,000;;;;;;
5,454;251,455;0,000;0,000;;;;;;
5,455;251,455;0,000;0,004;;;;;;
5,456;251,455;0,000;0,004;;;;;;
5,457;251,455;0,000;0,004;;;;;;
5,458;251,455;0,000;0,004;;;;;;
5,459;251,455;0,000;0,000;;;;;;
5,46;251,455;0,000;0,000;;;;;;
5,461;251,455;0,000;0,004;;;;;;
5,462;251,455;0,000;0,004;;;;;;
5,463;251,455;0,000;-0,004;;;;;;
5,464;251,455;0,000;-0,004;;;;;;
5,465;251,455;0,000;-0,004;;;;;;
5,466;251,455;0,000;-0,004;;;;;;
5,467;251,455;0,000;0,000;;;;;;
5,468;251,455;0,000;0,000;;;;;;
5,469;251,455;0,000;0,000;;;;;;
5,47;251,455;0,000;0,000;;;;;;
5,471;251,455;0,000;-0,004;;;;;;
5,472;251,455;0,000;-0,004;;;;;;
5,473;251,455;0,000;-0,004;;;;;;
5,474;251,455;0,000;-0,004;;;;;;
5,475;251,455;0,000;0,000;;;;;;
5,476;251,455;0,000;0,000;;;;;;
5,477;251,455;0,000;-0,004;;;;;;
5,478;251,455;0,000;-0,004;;;;;;
5,479;251,455;0,000;0,004;;;;;;
5,48;251,455;0,000;0,004;;;;;;
5,481;251,455;0,000;0,004;;;;;;
5,482;251,455;0,000;0,004;;;;;;
